id,statement,choices,correct_option,kai,kamoku,problem_no,theme,has_theme
r03-kigyo-11-u,"指名委員会等設置会社における執行役に関する出題である。
取締役会は，執行役が 2 人以上ある場合における執行役の職務の分掌及び指揮命令の
 関係その他の執行役相互の関係に関する事項を決定しなければならない。","[""正"", ""誤""]",0,r03,kigyo,11,指名委員会等設置会社における執行役,true
r03-kigyo-11-e,"指名委員会等設置会社における執行役に関する出題である。
執行役は，取締役会の要求があったときは，取締役会に出席し，取締役会が求めた事
項について説明をしなければならない。","[""正"", ""誤""]",0,r03,kigyo,11,指名委員会等設置会社における執行役,true
r03-kigyo-12-a,"会計監査人に関する出題である。
会計監査人は，いつでも，取締役及び会計参与並びに支配人その他の使用人に対し，
 会計に関する報告を求めることができる。","[""正"", ""誤""]",0,r03,kigyo,12,会計監査人,true
r03-kigyo-12-i,"会計監査人に関する出題である。
会計監査人は，いつでも，会計監査人設置会社の子会社に対して会計に関する報告を
 求め，又は会計監査人設置会社若しくはその子会社の業務及び財産の状況を調査するこ
 とができる。","[""正"", ""誤""]",1,r03,kigyo,12,会計監査人,true
r03-kigyo-12-u,"会計監査人に関する出題である。
指名委員会等設置会社において，会計監査人は，その職務を行うに際して執行役又は
 取締役の職務の執行に関して不正の行為又は法令若しくは定款に違反する重大な事実が
 あることを発見したときは，遅滞なく，これを取締役会に報告しなければならない。","[""正"", ""誤""]",1,r03,kigyo,12,会計監査人,true
r03-kigyo-12-e,"会計監査人に関する出題である。
定時株主総会において会計監査人の出席を求める決議があったときは，会計監査人 は，定時株主総会に出席して意見を述べなければならない。","[""正"", ""誤""]",0,r03,kigyo,12,会計監査人,true
r03-kigyo-13-a,"株式会社の臨時計算書類に関する出題である。
株式会社は，臨時決算日における当該株式会社の財産の状況を把握するため，法務省
 令で定めるところにより，臨時計算書類を作成することができる。","[""正"", ""誤""]",0,r03,kigyo,13,株式会社の臨時計算書類,true
r03-kigyo-13-i,"株式会社の臨時計算書類に関する出題である。
監査等委員会設置会社が臨時計算書類を作成したときは，会計監査人の監査を受けた
 当該臨時計算書類について監査等委員会の承認を受けなければならない。","[""正"", ""誤""]",1,r03,kigyo,13,株式会社の臨時計算書類,true
r03-kigyo-13-u,"株式会社の臨時計算書類に関する出題である。
株式会社は，法務省令で定めるところにより，臨時計算書類の作成後遅滞なく，当該
 臨時計算書類を公告しなければならない。","[""正"", ""誤""]",1,r03,kigyo,13,株式会社の臨時計算書類,true
r03-kigyo-13-e,"株式会社の臨時計算書類に関する出題である。
臨時計算書類は，臨時会計年度に係る会計帳簿に基づき作成しなければならない。","[""正"", ""誤""]",0,r03,kigyo,13,株式会社の臨時計算書類,true
r03-kigyo-14-a,"株式会社の行う剰余金の配当に関する出題である。
株式会社は，純資産額が 300 万円を下回る場合には，剰余金の配当をすることができ ない。","[""正"", ""誤""]",0,r03,kigyo,14,株式会社の行う剰余金の配当,true
r03-kigyo-14-i,"株式会社の行う剰余金の配当に関する出題である。
取締役会設置会社は， 1 事業年度の途中において 1 回に限り取締役会の決議によって 配当財産が金銭である剰余金の配当をすることができる旨を定款で定めることができ る。","[""正"", ""誤""]",0,r03,kigyo,14,株式会社の行う剰余金の配当,true
r03-kigyo-14-u,"株式会社の行う剰余金の配当に関する出題である。
株式会社は，当該株式会社の株式を配当財産とすることができる。","[""正"", ""誤""]",1,r03,kigyo,14,株式会社の行う剰余金の配当,true
r03-kigyo-14-e,"株式会社の行う剰余金の配当に関する出題である。
配当財産が金銭以外の財産であるときは，株式会社は，株主に対して金銭分配請求権
を与えなければならない。","[""正"", ""誤""]",1,r03,kigyo,14,株式会社の行う剰余金の配当,true
r03-kigyo-15-a,"持分会社の社員の法定退社に関する出題である。
社員は，総社員の同意によって退社する。","[""正"", ""誤""]",0,r03,kigyo,15,持分会社の社員の法定退社,true
r03-kigyo-15-i,"持分会社の社員の法定退社に関する出題である。
社員は，出資の履行を怠ったことによって退社する。","[""正"", ""誤""]",1,r03,kigyo,15,持分会社の社員の法定退社,true
r03-kigyo-15-u,"持分会社の社員の法定退社に関する出題である。
社員は，その持分を債権者が差し押さえたことによって退社する。","[""正"", ""誤""]",1,r03,kigyo,15,持分会社の社員の法定退社,true
r03-kigyo-15-e,"持分会社の社員の法定退社に関する出題である。
社員は，後見開始の審判を受けたことによって退社する。","[""正"", ""誤""]",0,r03,kigyo,15,持分会社の社員の法定退社,true
r03-kigyo-16-a,"社債管理者に関する出題である。
信託会社は，社債管理者となる資格を有しない。","[""正"", ""誤""]",1,r03,kigyo,16,社債管理者,true
r03-kigyo-16-i,"社債管理者に関する出題である。
会社は，社債を発行する場合において，各社債の金額が 1 億円以上であるとき，又は
ある種類の社債の総額を当該種類の各社債の金額の最低額で除して得た数が 50 を下回
るときには，社債管理者の設置を要しない。","[""正"", ""誤""]",0,r03,kigyo,16,社債管理者,true
r03-kigyo-16-u,"社債管理者に関する出題である。
社債管理者の解任は，社債権者集会において出席した議決権者の議決権の総額の 2 分
の 1 を超える議決権を有する者の同意をもって行わなければならない。","[""正"", ""誤""]",1,r03,kigyo,16,社債管理者,true
r03-kigyo-16-e,"社債管理者に関する出題である。
社債管理者は，社債権者のために，公平かつ誠実に社債の管理を行わなければならな
い。","[""正"", ""誤""]",0,r03,kigyo,16,社債管理者,true
r03-kigyo-17-a,"事業譲渡，株式等売渡請求，株式の併合及び会社分割に関する出題である。
事業の全部の譲渡が法令又は定款に違反する場合において，事業の全部を譲り渡す株
 式会社の株主が不利益を受けるおそれがあるときは，当該株式会社の株主は，当該株式
 会社に対し，当該事業の全部の譲渡をやめることを請求することができる。","[""正"", ""誤""]",1,r03,kigyo,17,事業譲渡，株式等売渡請求，株式の併合及び会社分割,true
r03-kigyo-17-i,"事業譲渡，株式等売渡請求，株式の併合及び会社分割に関する出題である。
株式売渡請求が法令又は定款に違反する場合において，売渡株主が不利益を受けるお
 それがあるときは，売渡株主は，対象会社に対し，株式等売渡請求に係る売渡株式等の
 全部の取得をやめることを請求することができる。","[""正"", ""誤""]",1,r03,kigyo,17,事業譲渡，株式等売渡請求，株式の併合及び会社分割,true
